X,Y,Z,F
57.0000,-27.1200,-12.1200,64.2760
55.8600,-15.6000,-7.4400,58.4730
50.8200,-9.2400,0.4200,51.6550
45.7200,-8.6400,4.0800,46.7080
57.0000,-27.1200,-12.1200,64.2760
55.8600,-15.6000,-7.4400,58.4730
50.8200,-9.2400,0.4200,51.6550
45.7200,-8.6400,4.0800,46.7080
43.6200,-13.4400,2.6400,45.7200
55.8600,-15.6000,-7.4400,58.4730
50.8200,-9.2400,0.4200,51.6550
45.7200,-8.6400,4.0800,46.7080
43.6200,-13.4400,2.6400,45.7200
40.9800,-20.8800,-4.4400,46.2070
50.8200,-9.2400,0.4200,51.6550
45.7200,-8.6400,4.0800,46.7080
43.6200,-13.4400,2.6400,45.7200
40.9800,-20.8800,-4.4400,46.2070
39.3600,-17.8800,-9.0600,44.1700
45.7200,-8.6400,4.0800,46.7080
43.6200,-13.4400,2.6400,45.7200
40.9800,-20.8800,-4.4400,46.2070
39.3600,-17.8800,-9.0600,44.1700
39.2400,-13.8000,-10.6200,42.9300
43.6200,-13.4400,2.6400,45.7200
40.9800,-20.8800,-4.4400,46.2070
39.3600,-17.8800,-9.0600,44.1700
39.2400,-13.8000,-10.6200,42.9300
39.0600,-12.4200,-8.8800,41.9380
40.9800,-20.8800,-4.4400,46.2070
39.3600,-17.8800,-9.0600,44.1700
39.2400,-13.8000,-10.6200,42.9300
39.0600,-12.4200,-8.8800,41.9380
38.8800,-16.5600,-3.1800,42.3790
39.3600,-17.8800,-9.0600,44.1700
39.2400,-13.8000,-10.6200,42.9300
39.0600,-12.4200,-8.8800,41.9380
38.8800,-16.5600,-3.1800,42.3790
37.8000,-20.0400,1.5600,42.8120
39.2400,-13.8000,-10.6200,42.9300
39.0600,-12.4200,-8.8800,41.9380
38.8800,-16.5600,-3.1800,42.3790
37.8000,-20.0400,1.5600,42.8120
37.8600,-25.2600,4.0800,45.6960
39.0600,-12.4200,-8.8800,41.9380
38.8800,-16.5600,-3.1800,42.3790
37.8000,-20.0400,1.5600,42.8120
37.8600,-25.2600,4.0800,45.6960
37.3800,-28.0200,4.6200,46.9440
38.8800,-16.5600,-3.1800,42.3790
37.8000,-20.0400,1.5600,42.8120
37.8600,-25.2600,4.0800,45.6960
37.3800,-28.0200,4.6200,46.9440
37.0800,-30.0600,3.9000,47.8930
37.8000,-20.0400,1.5600,42.8120
37.8600,-25.2600,4.0800,45.6960
37.3800,-28.0200,4.6200,46.9440
37.0800,-30.0600,3.9000,47.8930
36.9600,-27.9000,2.1600,46.3590
37.8600,-25.2600,4.0800,45.6960
37.3800,-28.0200,4.6200,46.9440
37.0800,-30.0600,3.9000,47.8930
36.9600,-27.9000,2.1600,46.3590
37.3200,-22.3800,0.1800,43.5160
37.3800,-28.0200,4.6200,46.9440
37.0800,-30.0600,3.9000,47.8930
36.9600,-27.9000,2.1600,46.3590
37.3200,-22.3800,0.1800,43.5160
37.8600,-18.3600,0.3000,42.0780
37.0800,-30.0600,3.9000,47.8930
36.9600,-27.9000,2.1600,46.3590
37.3200,-22.3800,0.1800,43.5160
37.8600,-18.3600,0.3000,42.0780
38.8200,-13.3800,1.3800,41.0840
36.9600,-27.9000,2.1600,46.3590
37.3200,-22.3800,0.1800,43.5160
37.8600,-18.3600,0.3000,42.0780
38.8200,-13.3800,1.3800,41.0840
40.6800,-14.2200,6.1800,43.5350
37.3200,-22.3800,0.1800,43.5160
37.8600,-18.3600,0.3000,42.0780
38.8200,-13.3800,1.3800,41.0840
40.6800,-14.2200,6.1800,43.5350
40.3200,-16.9800,8.7000,44.6060
37.8600,-18.3600,0.3000,42.0780
38.8200,-13.3800,1.3800,41.0840
40.6800,-14.2200,6.1800,43.5350
40.3200,-16.9800,8.7000,44.6060
38.2200,-24.2400,5.9400,45.6470
38.8200,-13.3800,1.3800,41.0840
40.6800,-14.2200,6.1800,43.5350
40.3200,-16.9800,8.7000,44.6060
38.2200,-24.2400,5.9400,45.6470
36.3600,-27.8400,-0.1800,45.7950
40.6800,-14.2200,6.1800,43.5350
40.3200,-16.9800,8.7000,44.6060
38.2200,-24.2400,5.9400,45.6470
36.3600,-27.8400,-0.1800,45.7950
33.7200,-30.0000,-6.1200,45.5470
40.3200,-16.9800,8.7000,44.6060
38.2200,-24.2400,5.9400,45.6470
36.3600,-27.8400,-0.1800,45.7950
33.7200,-30.0000,-6.1200,45.5470
31.6200,-27.0000,-11.8800,43.2430
38.2200,-24.2400,5.9400,45.6470
36.3600,-27.8400,-0.1800,45.7950
33.7200,-30.0000,-6.1200,45.5470
31.6200,-27.0000,-11.8800,43.2430
25.8600,-17.5200,-12.7200,33.7270
36.3600,-27.8400,-0.1800,45.7950
33.7200,-30.0000,-6.1200,45.5470
31.6200,-27.0000,-11.8800,43.2430
25.8600,-17.5200,-12.7200,33.7270
16.3800,-6.2400,-11.1000,20.7470
33.7200,-30.0000,-6.1200,45.5470
31.6200,-27.0000,-11.8800,43.2430
25.8600,-17.5200,-12.7200,33.7270
16.3800,-6.2400,-11.1000,20.7470
11.9400,-3.1200,-10.1400,15.9720
31.6200,-27.0000,-11.8800,43.2430
25.8600,-17.5200,-12.7200,33.7270
16.3800,-6.2400,-11.1000,20.7470
11.9400,-3.1200,-10.1400,15.9720
9.1200,-2.2200,-11.3400,14.7210
25.8600,-17.5200,-12.7200,33.7270
16.3800,-6.2400,-11.1000,20.7470
11.9400,-3.1200,-10.1400,15.9720
9.1200,-2.2200,-11.3400,14.7210
8.2800,-5.1600,-12.0600,15.5120
16.3800,-6.2400,-11.1000,20.7470
11.9400,-3.1200,-10.1400,15.9720
9.1200,-2.2200,-11.3400,14.7210
8.2800,-5.1600,-12.0600,15.5120
8.0400,-7.4400,-11.5200,15.8970
11.9400,-3.1200,-10.1400,15.9720
9.1200,-2.2200,-11.3400,14.7210
8.2800,-5.1600,-12.0600,15.5120
8.0400,-7.4400,-11.5200,15.8970
6.7200,-5.0400,-11.6400,14.3540
9.1200,-2.2200,-11.3400,14.7210
8.2800,-5.1600,-12.0600,15.5120
8.0400,-7.4400,-11.5200,15.8970
6.7200,-5.0400,-11.6400,14.3540
3.7800,0.4200,-14.2800,14.7780
8.2800,-5.1600,-12.0600,15.5120
8.0400,-7.4400,-11.5200,15.8970
6.7200,-5.0400,-11.6400,14.3540
3.7800,0.4200,-14.2800,14.7780
2.7000,2.5800,-16.5600,16.9760
8.0400,-7.4400,-11.5200,15.8970
6.7200,-5.0400,-11.6400,14.3540
3.7800,0.4200,-14.2800,14.7780
2.7000,2.5800,-16.5600,16.9760
3.3600,1.6200,-22.6200,22.9250
6.7200,-5.0400,-11.6400,14.3540
3.7800,0.4200,-14.2800,14.7780
2.7000,2.5800,-16.5600,16.9760
3.3600,1.6200,-22.6200,22.9250
4.0800,-1.1400,-33.3000,33.5680
3.7800,0.4200,-14.2800,14.7780
2.7000,2.5800,-16.5600,16.9760
3.3600,1.6200,-22.6200,22.9250
4.0800,-1.1400,-33.3000,33.5680
4.3800,2.7000,-41.1000,41.4210
2.7000,2.5800,-16.5600,16.9760
3.3600,1.6200,-22.6200,22.9250
4.0800,-1.1400,-33.3000,33.5680
4.3800,2.7000,-41.1000,41.4210
5.2200,7.6800,-40.0200,41.0830
3.3600,1.6200,-22.6200,22.9250
4.0800,-1.1400,-33.3000,33.5680
4.3800,2.7000,-41.1000,41.4210
5.2200,7.6800,-40.0200,41.0830
8.8800,10.8000,-32.5800,35.4530
4.0800,-1.1400,-33.3000,33.5680
4.3800,2.7000,-41.1000,41.4210
5.2200,7.6800,-40.0200,41.0830
8.8800,10.8000,-32.5800,35.4530
15.1200,6.4200,-24.0000,29.0830
4.3800,2.7000,-41.1000,41.4210
5.2200,7.6800,-40.0200,41.0830
8.8800,10.8000,-32.5800,35.4530
15.1200,6.4200,-24.0000,29.0830
20.0400,3.0600,-18.5400,27.4720
5.2200,7.6800,-40.0200,41.0830
8.8800,10.8000,-32.5800,35.4530
15.1200,6.4200,-24.0000,29.0830
20.0400,3.0600,-18.5400,27.4720
27.4200,2.1600,-9.2400,29.0160
8.8800,10.8000,-32.5800,35.4530
15.1200,6.4200,-24.0000,29.0830
20.0400,3.0600,-18.5400,27.4720
27.4200,2.1600,-9.2400,29.0160
32.7000,1.5000,-4.1400,32.9950
15.1200,6.4200,-24.0000,29.0830
20.0400,3.0600,-18.5400,27.4720
27.4200,2.1600,-9.2400,29.0160
32.7000,1.5000,-4.1400,32.9950
31.5600,2.9400,-2.1000,31.7660
20.0400,3.0600,-18.5400,27.4720
27.4200,2.1600,-9.2400,29.0160
32.7000,1.5000,-4.1400,32.9950
31.5600,2.9400,-2.1000,31.7660
27.9000,5.1000,-0.3600,28.3650
27.4200,2.1600,-9.2400,29.0160
32.7000,1.5000,-4.1400,32.9950
31.5600,2.9400,-2.1000,31.7660
27.9000,5.1000,-0.3600,28.3650
20.8200,10.0800,1.9800,23.2160
32.7000,1.5000,-4.1400,32.9950
31.5600,2.9400,-2.1000,31.7660
27.9000,5.1000,-0.3600,28.3650
20.8200,10.0800,1.9800,23.2160
16.5000,12.9000,4.4400,21.4100
31.5600,2.9400,-2.1000,31.7660
27.9000,5.1000,-0.3600,28.3650
20.8200,10.0800,1.9800,23.2160
16.5000,12.9000,4.4400,21.4100
12.4200,13.8600,5.9400,19.5360
27.9000,5.1000,-0.3600,28.3650
20.8200,10.0800,1.9800,23.2160
16.5000,12.9000,4.4400,21.4100
12.4200,13.8600,5.9400,19.5360
7.8000,8.5200,4.0800,12.2510
20.8200,10.0800,1.9800,23.2160
16.5000,12.9000,4.4400,21.4100
12.4200,13.8600,5.9400,19.5360
7.8000,8.5200,4.0800,12.2510
2.2200,3.9000,1.0800,4.6160
16.5000,12.9000,4.4400,21.4100
12.4200,13.8600,5.9400,19.5360
7.8000,8.5200,4.0800,12.2510
2.2200,3.9000,1.0800,4.6160
-0.6000,1.6200,-0.2400,1.7440
12.4200,13.8600,5.9400,19.5360
7.8000,8.5200,4.0800,12.2510
2.2200,3.9000,1.0800,4.6160
-0.6000,1.6200,-0.2400,1.7440
-3.3000,3.3000,2.4000,5.2480
7.8000,8.5200,4.0800,12.2510
2.2200,3.9000,1.0800,4.6160
-0.6000,1.6200,-0.2400,1.7440
-3.3000,3.3000,2.4000,5.2480
-5.8800,9.6600,5.7600,12.6910
2.2200,3.9000,1.0800,4.6160
-0.6000,1.6200,-0.2400,1.7440
-3.3000,3.3000,2.4000,5.2480
-5.8800,9.6600,5.7600,12.6910
-6.8400,14.3400,6.7800,17.2740
-0.6000,1.6200,-0.2400,1.7440
-3.3000,3.3000,2.4000,5.2480
-5.8800,9.6600,5.7600,12.6910
-6.8400,14.3400,6.7800,17.2740
-9.6600,19.5600,5.2800,22.4450
-3.3000,3.3000,2.4000,5.2480
-5.8800,9.6600,5.7600,12.6910
-6.8400,14.3400,6.7800,17.2740
-9.6600,19.5600,5.2800,22.4450
-12.2400,20.2200,2.1000,23.7290
-5.8800,9.6600,5.7600,12.6910
-6.8400,14.3400,6.7800,17.2740
-9.6600,19.5600,5.2800,22.4450
-12.2400,20.2200,2.1000,23.7290
-13.3200,16.8000,-2.5800,21.5940
-6.8400,14.3400,6.7800,17.2740
-9.6600,19.5600,5.2800,22.4450
-12.2400,20.2200,2.1000,23.7290
-13.3200,16.8000,-2.5800,21.5940
-10.3800,12.3600,-10.4400,19.2230
-9.6600,19.5600,5.2800,22.4450
-12.2400,20.2200,2.1000,23.7290
-13.3200,16.8000,-2.5800,21.5940
-10.3800,12.3600,-10.4400,19.2230
-4.7400,10.8000,-23.2800,26.0970
-12.2400,20.2200,2.1000,23.7290
-13.3200,16.8000,-2.5800,21.5940
-10.3800,12.3600,-10.4400,19.2230
-4.7400,10.8000,-23.2800,26.0970
0.3000,18.0000,-31.6800,36.4380
-13.3200,16.8000,-2.5800,21.5940
-10.3800,12.3600,-10.4400,19.2230
-4.7400,10.8000,-23.2800,26.0970
0.3000,18.0000,-31.6800,36.4380
1.2000,23.4000,-31.9800,39.6450
-10.3800,12.3600,-10.4400,19.2230
-4.7400,10.8000,-23.2800,26.0970
0.3000,18.0000,-31.6800,36.4380
1.2000,23.4000,-31.9800,39.6450
-0.2400,25.4400,-25.9200,36.3190
-4.7400,10.8000,-23.2800,26.0970
0.3000,18.0000,-31.6800,36.4380
1.2000,23.4000,-31.9800,39.6450
-0.2400,25.4400,-25.9200,36.3190
-3.3000,19.4400,-21.1200,28.8940
0.3000,18.0000,-31.6800,36.4380
1.2000,23.4000,-31.9800,39.6450
-0.2400,25.4400,-25.9200,36.3190
-3.3000,19.4400,-21.1200,28.8940
-5.2200,15.1800,-17.2800,23.5860
1.2000,23.4000,-31.9800,39.6450
-0.2400,25.4400,-25.9200,36.3190
-3.3000,19.4400,-21.1200,28.8940
-5.2200,15.1800,-17.2800,23.5860
-5.3400,10.3800,-12.0600,16.7840
-0.2400,25.4400,-25.9200,36.3190
-3.3000,19.4400,-21.1200,28.8940
-5.2200,15.1800,-17.2800,23.5860
-5.3400,10.3800,-12.0600,16.7840
-4.5000,8.3400,-5.2800,10.8480
-3.3000,19.4400,-21.1200,28.8940
-5.2200,15.1800,-17.2800,23.5860
-5.3400,10.3800,-12.0600,16.7840
-4.5000,8.3400,-5.2800,10.8480
-4.8600,8.8800,0.1800,10.1250
-5.2200,15.1800,-17.2800,23.5860
-5.3400,10.3800,-12.0600,16.7840
-4.5000,8.3400,-5.2800,10.8480
-4.8600,8.8800,0.1800,10.1250
-7.1400,10.6800,1.6200,12.9490
-5.3400,10.3800,-12.0600,16.7840
-4.5000,8.3400,-5.2800,10.8480
-4.8600,8.8800,0.1800,10.1250
-7.1400,10.6800,1.6200,12.9490
-10.1400,10.0200,-1.6800,14.3540
-4.5000,8.3400,-5.2800,10.8480
-4.8600,8.8800,0.1800,10.1250
-7.1400,10.6800,1.6200,12.9490
-10.1400,10.0200,-1.6800,14.3540
-14.1600,8.0400,-4.8000,16.9760
-4.8600,8.8800,0.1800,10.1250
-7.1400,10.6800,1.6200,12.9490
-10.1400,10.0200,-1.6800,14.3540
-14.1600,8.0400,-4.8000,16.9760
-15.4800,5.8200,-1.9800,16.6560
-7.1400,10.6800,1.6200,12.9490
-10.1400,10.0200,-1.6800,14.3540
-14.1600,8.0400,-4.8000,16.9760
-15.4800,5.8200,-1.9800,16.6560
-16.8000,4.5600,2.8200,17.6350
-10.1400,10.0200,-1.6800,14.3540
-14.1600,8.0400,-4.8000,16.9760
-15.4800,5.8200,-1.9800,16.6560
-16.8000,4.5600,2.8200,17.6350
-17.4000,5.1600,6.1200,19.1530
-14.1600,8.0400,-4.8000,16.9760
-15.4800,5.8200,-1.9800,16.6560
-16.8000,4.5600,2.8200,17.6350
-17.4000,5.1600,6.1200,19.1530
-16.3200,7.5000,3.9600,18.3920
-15.4800,5.8200,-1.9800,16.6560
-16.8000,4.5600,2.8200,17.6350
-17.4000,5.1600,6.1200,19.1530
-16.3200,7.5000,3.9600,18.3920
-13.6800,7.9200,1.0800,15.8440
-16.8000,4.5600,2.8200,17.6350
-17.4000,5.1600,6.1200,19.1530
-16.3200,7.5000,3.9600,18.3920
-13.6800,7.9200,1.0800,15.8440
-9.3600,6.4200,-1.2600,11.4200
-17.4000,5.1600,6.1200,19.1530
-16.3200,7.5000,3.9600,18.3920
-13.6800,7.9200,1.0800,15.8440
-9.3600,6.4200,-1.2600,11.4200
-4.8600,9.3600,1.7400,10.6890
-16.3200,7.5000,3.9600,18.3920
-13.6800,7.9200,1.0800,15.8440
-9.3600,6.4200,-1.2600,11.4200
-4.8600,9.3600,1.7400,10.6890
-1.9800,14.4600,3.6000,15.0320
-13.6800,7.9200,1.0800,15.8440
-9.3600,6.4200,-1.2600,11.4200
-4.8600,9.3600,1.7400,10.6890
-1.9800,14.4600,3.6000,15.0320
0.9000,18.0000,0.5400,18.0310
-9.3600,6.4200,-1.2600,11.4200
-4.8600,9.3600,1.7400,10.6890
-1.9800,14.4600,3.6000,15.0320
0.9000,18.0000,0.5400,18.0310
1.9200,18.7200,-8.4000,20.6080
-4.8600,9.3600,1.7400,10.6890
-1.9800,14.4600,3.6000,15.0320
0.9000,18.0000,0.5400,18.0310
1.9200,18.7200,-8.4000,20.6080
0.9600,12.2400,-16.3800,20.4710
-1.9800,14.4600,3.6000,15.0320
0.9000,18.0000,0.5400,18.0310
1.9200,18.7200,-8.4000,20.6080
0.9600,12.2400,-16.3800,20.4710
-0.2400,7.0200,-19.9200,21.1220
0.9000,18.0000,0.5400,18.0310
1.9200,18.7200,-8.4000,20.6080
0.9600,12.2400,-16.3800,20.4710
-0.2400,7.0200,-19.9200,21.1220
-0.3000,3.8400,-21.2400,21.5860
1.9200,18.7200,-8.4000,20.6080
0.9600,12.2400,-16.3800,20.4710
-0.2400,7.0200,-19.9200,21.1220
-0.3000,3.8400,-21.2400,21.5860
1.4400,3.9000,-24.4200,24.7710
0.9600,12.2400,-16.3800,20.4710
-0.2400,7.0200,-19.9200,21.1220
-0.3000,3.8400,-21.2400,21.5860
1.4400,3.9000,-24.4200,24.7710
1.9200,1.0200,-28.5600,28.6430
-0.2400,7.0200,-19.9200,21.1220
-0.3000,3.8400,-21.2400,21.5860
1.4400,3.9000,-24.4200,24.7710
1.9200,1.0200,-28.5600,28.6430
2.2200,-7.7400,-29.6400,30.7140
-0.3000,3.8400,-21.2400,21.5860
1.4400,3.9000,-24.4200,24.7710
1.9200,1.0200,-28.5600,28.6430
2.2200,-7.7400,-29.6400,30.7140
1.0800,-8.4600,-22.3800,23.9500
1.4400,3.9000,-24.4200,24.7710
1.9200,1.0200,-28.5600,28.6430
2.2200,-7.7400,-29.6400,30.7140
1.0800,-8.4600,-22.3800,23.9500
1.3800,-1.8000,-18.6000,18.7380
1.9200,1.0200,-28.5600,28.6430
2.2200,-7.7400,-29.6400,30.7140
1.0800,-8.4600,-22.3800,23.9500
1.3800,-1.8000,-18.6000,18.7380
3.4200,8.7000,-18.8400,21.0320
2.2200,-7.7400,-29.6400,30.7140
1.0800,-8.4600,-22.3800,23.9500
1.3800,-1.8000,-18.6000,18.7380
3.4200,8.7000,-18.8400,21.0320
7.5000,11.1000,-27.7800,30.8410
1.0800,-8.4600,-22.3800,23.9500
1.3800,-1.8000,-18.6000,18.7380
3.4200,8.7000,-18.8400,21.0320
7.5000,11.1000,-27.7800,30.8410
9.0000,6.1800,-34.2600,35.9570
1.3800,-1.8000,-18.6000,18.7380
3.4200,8.7000,-18.8400,21.0320
7.5000,11.1000,-27.7800,30.8410
9.0000,6.1800,-34.2600,35.9570
7.9200,1.2600,-33.7800,34.7190
3.4200,8.7000,-18.8400,21.0320
7.5000,11.1000,-27.7800,30.8410
9.0000,6.1800,-34.2600,35.9570
7.9200,1.2600,-33.7800,34.7190
3.2400,-0.9600,-26.1600,26.3770
7.5000,11.1000,-27.7800,30.8410
9.0000,6.1800,-34.2600,35.9570
7.9200,1.2600,-33.7800,34.7190
3.2400,-0.9600,-26.1600,26.3770
-2.4600,4.8000,-19.0800,19.8280
9.0000,6.1800,-34.2600,35.9570
7.9200,1.2600,-33.7800,34.7190
3.2400,-0.9600,-26.1600,26.3770
-2.4600,4.8000,-19.0800,19.8280
-7.2600,9.3000,-16.9200,20.6270
7.9200,1.2600,-33.7800,34.7190
3.2400,-0.9600,-26.1600,26.3770
-2.4600,4.8000,-19.0800,19.8280
-7.2600,9.3000,-16.9200,20.6270
-11.8200,12.0000,-13.2000,21.4000
3.2400,-0.9600,-26.1600,26.3770
-2.4600,4.8000,-19.0800,19.8280
-7.2600,9.3000,-16.9200,20.6270
-11.8200,12.0000,-13.2000,21.4000
-10.9200,13.3800,-7.4400,18.8050
-2.4600,4.8000,-19.0800,19.8280
-7.2600,9.3000,-16.9200,20.6270
-11.8200,12.0000,-13.2000,21.4000
-10.9200,13.3800,-7.4400,18.8050
-6.0000,16.5000,-1.1400,17.5940
-7.2600,9.3000,-16.9200,20.6270
-11.8200,12.0000,-13.2000,21.4000
-10.9200,13.3800,-7.4400,18.8050
-6.0000,16.5000,-1.1400,17.5940
1.3800,21.3600,2.1600,21.5130
-11.8200,12.0000,-13.2000,21.4000
-10.9200,13.3800,-7.4400,18.8050
-6.0000,16.5000,-1.1400,17.5940
1.3800,21.3600,2.1600,21.5130
8.8200,22.7400,-7.8600,25.6260
-10.9200,13.3800,-7.4400,18.8050
-6.0000,16.5000,-1.1400,17.5940
1.3800,21.3600,2.1600,21.5130
8.8200,22.7400,-7.8600,25.6260
13.3200,19.7400,-18.4200,30.1060
-6.0000,16.5000,-1.1400,17.5940
1.3800,21.3600,2.1600,21.5130
8.8200,22.7400,-7.8600,25.6260
13.3200,19.7400,-18.4200,30.1060
17.7000,10.0200,-28.5600,35.0620
1.3800,21.3600,2.1600,21.5130
8.8200,22.7400,-7.8600,25.6260
13.3200,19.7400,-18.4200,30.1060
17.7000,10.0200,-28.5600,35.0620
22.8600,0.7200,-31.1400,38.6370
8.8200,22.7400,-7.8600,25.6260
13.3200,19.7400,-18.4200,30.1060
17.7000,10.0200,-28.5600,35.0620
22.8600,0.7200,-31.1400,38.6370
25.6200,0.6000,-31.8600,40.8880
13.3200,19.7400,-18.4200,30.1060
17.7000,10.0200,-28.5600,35.0620
22.8600,0.7200,-31.1400,38.6370
25.6200,0.6000,-31.8600,40.8880
25.1400,3.9000,-33.0000,41.6680
17.7000,10.0200,-28.5600,35.0620
22.8600,0.7200,-31.1400,38.6370
25.6200,0.6000,-31.8600,40.8880
25.1400,3.9000,-33.0000,41.6680
26.2800,5.4000,-32.9400,42.4830
22.8600,0.7200,-31.1400,38.6370
25.6200,0.6000,-31.8600,40.8880
25.1400,3.9000,-33.0000,41.6680
26.2800,5.4000,-32.9400,42.4830
26.3400,4.5000,-27.7200,38.5030
25.6200,0.6000,-31.8600,40.8880
25.1400,3.9000,-33.0000,41.6680
26.2800,5.4000,-32.9400,42.4830
26.3400,4.5000,-27.7200,38.5030
25.2600,7.3200,-21.4200,33.9190
25.1400,3.9000,-33.0000,41.6680
26.2800,5.4000,-32.9400,42.4830
26.3400,4.5000,-27.7200,38.5030
25.2600,7.3200,-21.4200,33.9190
21.7800,15.9000,-18.1200,32.4890
26.2800,5.4000,-32.9400,42.4830
26.3400,4.5000,-27.7200,38.5030
25.2600,7.3200,-21.4200,33.9190
21.7800,15.9000,-18.1200,32.4890
15.6600,22.2000,-21.8400,34.8580
26.3400,4.5000,-27.7200,38.5030
25.2600,7.3200,-21.4200,33.9190
21.7800,15.9000,-18.1200,32.4890
15.6600,22.2000,-21.8400,34.8580
11.6400,18.9000,-31.3800,38.4370
25.2600,7.3200,-21.4200,33.9190
21.7800,15.9000,-18.1200,32.4890
15.6600,22.2000,-21.8400,34.8580
11.6400,18.9000,-31.3800,38.4370
6.8400,6.6600,-35.4000,36.6650
21.7800,15.9000,-18.1200,32.4890
15.6600,22.2000,-21.8400,34.8580
11.6400,18.9000,-31.3800,38.4370
6.8400,6.6600,-35.4000,36.6650
4.9800,-0.6000,-31.6800,32.0750
15.6600,22.2000,-21.8400,34.8580
11.6400,18.9000,-31.3800,38.4370
6.8400,6.6600,-35.4000,36.6650
4.9800,-0.6000,-31.6800,32.0750
4.4400,-4.9800,-21.9000,22.8940
11.6400,18.9000,-31.3800,38.4370
6.8400,6.6600,-35.4000,36.6650
4.9800,-0.6000,-31.6800,32.0750
4.4400,-4.9800,-21.9000,22.8940
6.3600,-0.6000,-16.7400,17.9180
6.8400,6.6600,-35.4000,36.6650
4.9800,-0.6000,-31.6800,32.0750
4.4400,-4.9800,-21.9000,22.8940
6.3600,-0.6000,-16.7400,17.9180
8.8200,2.5800,-17.8200,20.0500
4.9800,-0.6000,-31.6800,32.0750
4.4400,-4.9800,-21.9000,22.8940
6.3600,-0.6000,-16.7400,17.9180
8.8200,2.5800,-17.8200,20.0500
13.0800,2.1000,-20.6400,24.5260
4.4400,-4.9800,-21.9000,22.8940
6.3600,-0.6000,-16.7400,17.9180
8.8200,2.5800,-17.8200,20.0500
13.0800,2.1000,-20.6400,24.5260
15.6000,-1.7400,-18.3600,24.1550
6.3600,-0.6000,-16.7400,17.9180
8.8200,2.5800,-17.8200,20.0500
13.0800,2.1000,-20.6400,24.5260
15.6000,-1.7400,-18.3600,24.1550
16.8600,-4.7400,-16.5000,24.0620
8.8200,2.5800,-17.8200,20.0500
13.0800,2.1000,-20.6400,24.5260
15.6000,-1.7400,-18.3600,24.1550
16.8600,-4.7400,-16.5000,24.0620
16.8000,-7.8000,-13.0800,22.6750
13.0800,2.1000,-20.6400,24.5260
15.6000,-1.7400,-18.3600,24.1550
16.8600,-4.7400,-16.5000,24.0620
16.8000,-7.8000,-13.0800,22.6750
15.0600,-7.5000,-7.5600,18.4450
15.6000,-1.7400,-18.3600,24.1550
16.8600,-4.7400,-16.5000,24.0620
16.8000,-7.8000,-13.0800,22.6750
15.0600,-7.5000,-7.5600,18.4450
11.6400,-0.8400,-2.2800,11.8910
16.8600,-4.7400,-16.5000,24.0620
16.8000,-7.8000,-13.0800,22.6750
15.0600,-7.5000,-7.5600,18.4450
11.6400,-0.8400,-2.2800,11.8910
9.6600,6.0600,-0.4200,11.4110
16.8000,-7.8000,-13.0800,22.6750
15.0600,-7.5000,-7.5600,18.4450
11.6400,-0.8400,-2.2800,11.8910
9.6600,6.0600,-0.4200,11.4110
6.1200,15.1800,-5.1600,17.1610
15.0600,-7.5000,-7.5600,18.4450
11.6400,-0.8400,-2.2800,11.8910
9.6600,6.0600,-0.4200,11.4110
6.1200,15.1800,-5.1600,17.1610
1.9800,14.7600,-14.5800,20.8410
11.6400,-0.8400,-2.2800,11.8910
9.6600,6.0600,-0.4200,11.4110
6.1200,15.1800,-5.1600,17.1610
1.9800,14.7600,-14.5800,20.8410
-2.1600,10.5600,-20.0400,22.7550
9.6600,6.0600,-0.4200,11.4110
6.1200,15.1800,-5.1600,17.1610
1.9800,14.7600,-14.5800,20.8410
-2.1600,10.5600,-20.0400,22.7550
-6.0000,4.8000,-21.1200,22.4740
6.1200,15.1800,-5.1600,17.1610
1.9800,14.7600,-14.5800,20.8410
-2.1600,10.5600,-20.0400,22.7550
-6.0000,4.8000,-21.1200,22.4740
-5.2800,2.5800,-15.7200,16.7830
1.9800,14.7600,-14.5800,20.8410
-2.1600,10.5600,-20.0400,22.7550
-6.0000,4.8000,-21.1200,22.4740
-5.2800,2.5800,-15.7200,16.7830
-3.6600,3.0000,-12.8400,13.6840
-2.1600,10.5600,-20.0400,22.7550
-6.0000,4.8000,-21.1200,22.4740
-5.2800,2.5800,-15.7200,16.7830
-3.6600,3.0000,-12.8400,13.6840
1.0200,2.2200,-14.7000,14.9020
-6.0000,4.8000,-21.1200,22.4740
-5.2800,2.5800,-15.7200,16.7830
-3.6600,3.0000,-12.8400,13.6840
1.0200,2.2200,-14.7000,14.9020
4.9800,1.2600,-20.8200,21.4440
-5.2800,2.5800,-15.7200,16.7830
-3.6600,3.0000,-12.8400,13.6840
1.0200,2.2200,-14.7000,14.9020
4.9800,1.2600,-20.8200,21.4440
7.7400,2.5200,-23.8200,25.1720
-3.6600,3.0000,-12.8400,13.6840
1.0200,2.2200,-14.7000,14.9020
4.9800,1.2600,-20.8200,21.4440
7.7400,2.5200,-23.8200,25.1720
8.7600,4.8000,-22.7400,24.8370
1.0200,2.2200,-14.7000,14.9020
4.9800,1.2600,-20.8200,21.4440
7.7400,2.5200,-23.8200,25.1720
8.7600,4.8000,-22.7400,24.8370
8.7600,7.2600,-19.6800,22.7320
4.9800,1.2600,-20.8200,21.4440
7.7400,2.5200,-23.8200,25.1720
8.7600,4.8000,-22.7400,24.8370
8.7600,7.2600,-19.6800,22.7320
7.3200,7.9200,-22.4400,24.8970
7.7400,2.5200,-23.8200,25.1720
